parent_url,activity_name,activity_content,activity_type,life_learning_type,outside_url,activity_limit,event_url
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20261325_08,NTUHC-尼古丁成癮的詭計：抽菸，沒你想的那麼簡單,"2026戒菸你我一起贏!!

你身旁有人抽菸嗎？
其實有將近7成的吸菸者都曾經想戒菸，卻常常因為各種原因一再失敗。

為什麼戒菸這麼難？新興菸品真的比較安全嗎？
透過系列講座，帶你一次搞懂菸品與成癮的真相，讓戒菸不再只是「想一想」。

不論你是想戒菸的人，或是關心身邊親友的人，都歡迎一起來參加！
來聽講座，不只是為了戒菸，更能提升健康知識，還有機會獲得精美好禮 🎁

一起踏出改變的第一步，打造無菸、健康的校園環境！



【活動內容】
一、校園靜態展
1.時間：2026年4月1日－4月23日
2.地點：第一活動中心一樓

二、戒菸主題講座
1.時間：2026年4月29日（星期三）12:30－13:30
2.地點：保健中心二樓
3.主題：尼古丁成癮的詭計：抽菸，沒你想的那麼簡單
4.講座參與禮：
・現場參與者每人贈送小紀念品一份（限量60份）
・全程參與者可參加現場抽獎：600元郵政禮券3名
・線上參與完成簽到退及滿意度者，可至保健中心210辦公室領取小禮物（限量50份）
5.講座報名如下，包含線上與實體

👉 現場將鼓勵吸菸者報名參加「2026戒菸就贏比賽」，把「知道」變成「做到」

三、董氏基金會戒菸競賽
邀請一位不吸菸者擔任見證人，共同參加「2026戒菸就贏比賽」，成功戒菸最高可獲8萬元獎金。
報名連結：https://www.quitwin.org.tw/",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20261325_08&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20261325_08,NTUHC-尼古丁成癮的詭計：抽菸，沒你想的那麼簡單,"2026戒菸你我一起贏!!

你身旁有人抽菸嗎？
其實有將近7成的吸菸者都曾經想戒菸，卻常常因為各種原因一再失敗。

為什麼戒菸這麼難？新興菸品真的比較安全嗎？
透過系列講座，帶你一次搞懂菸品與成癮的真相，讓戒菸不再只是「想一想」。

不論你是想戒菸的人，或是關心身邊親友的人，都歡迎一起來參加！
來聽講座，不只是為了戒菸，更能提升健康知識，還有機會獲得精美好禮 🎁

一起踏出改變的第一步，打造無菸、健康的校園環境！



【活動內容】
一、校園靜態展
1.時間：2026年4月1日－4月23日
2.地點：第一活動中心一樓

二、戒菸主題講座
1.時間：2026年4月29日（星期三）12:30－13:30
2.地點：保健中心二樓
3.主題：尼古丁成癮的詭計：抽菸，沒你想的那麼簡單
4.講座參與禮：
・現場參與者每人贈送小紀念品一份（限量60份）
・全程參與者可參加現場抽獎：600元郵政禮券3名
・線上參與完成簽到退及滿意度者，可至保健中心210辦公室領取小禮物（限量50份）
5.講座報名如下，包含線上與實體

👉 現場將鼓勵吸菸者報名參加「2026戒菸就贏比賽」，把「知道」變成「做到」

三、董氏基金會戒菸競賽
邀請一位不吸菸者擔任見證人，共同參加「2026戒菸就贏比賽」，成功戒菸最高可獲8萬元獎金。
報名連結：https://www.quitwin.org.tw/",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20261325_08&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20261325_04,NTUHC-115/4/28、29 基本救命術BLS訓練,"學務處保健中心4月份『基本救命術BLS』訓練
一、 本中心為加強國立臺灣大學系統所屬三校教職員工生對意外事故第一線緊急處理能力，特聘臺大醫院急診醫學部醫師、高級救護技術員、臺大醫院物理治療師及本中心醫護同仁等，舉辦「基本救命術BLS」訓練，規劃實地演練培養同學生活學習之危機處理能力，以維護校園及社團活動安全
二、 日期：115年4月28、29日。(4/28 17:15-21:50、4/29 17:45--21:15)
三、 對象：國立臺灣大學系統所屬三校教職員工生，60名額滿。
四、 地點：保健中心2F衛教室。
五、 內容：創傷急救、傷患搬運技術實習(分組進行)、止血包紮技術實習、
心肺復甦術講習、心肺復甦術技術實習(分組進行)及術科考試、筆
試。
六、 需全程參加、筆試通過、技術測驗通過、繳交課前題，方可取得『基本救命術』合格證書；公務人員可取得 8小時終身學習時數。
七、 證書工本費說明:
本課程之「證書」為選擇性申請，若您需要證書，須自行負擔每張新台幣
100元(台灣運動安全暨急救技能推廣協會之製作工本費)，並於開課當日現
場簽到時告知工作人員並繳交費用。
八、 聯絡方式與上課資格:
報名時請務必提供有效之台灣手機號碼，以便課程通知與聯繫。若未提供
台灣手機號碼，將視同放棄上課資格(若有特殊狀況請洽承辦02-
33662172、panhx@ntu.edu.tw)。
九、 歡迎現場報名:【依現場學員報到後實際狀況，課程超過15分鐘開放現場報名，名額人額60滿截止】。
十、 本次課程無提供餐點，請學員自備。
十一、活動獎勵：
（1）學生參與本活動可獲摸彩券一張，並於學期末參加抽獎活動，最高獎項價值新臺幣 4,000 元。
（2）活動相關資訊請參閱本中心 FB／IG 官方平台：
FB：https://www.facebook.com/profile.php?id=61585288985745
IG：https://www.instagram.com/ntu.healthcenter/",徵才 (兩種身分皆適用),人文素養/養生保健/婦幼衛生(195),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20261325_04&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20261911_03,【講座】淺談 AI 世代的學術工具：從文獻回顧到分析撰寫,"活動資訊
講題： 淺談 AI 世代的學術工具：從文獻回顧到分析撰寫
講者： 劉政亨 醫師（台大醫院教學部主治醫師）
日期： 2026年4月28日（週二）
時間： 11:20-12:20
地點： 社科院圖書館 2 樓簡報室",講座 (兩種身分皆適用),專業技術/資訊處理/資訊管理(70),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20261911_03&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20265161_04,114-2 FLTC 英語學習講座,"TELL Talks 是由臺大外語教學暨資源中心推出的英語學習講座系列，旨在透過精彩的講座內容，幫助學生在增進英語能力的同時，吸收豐富且實用的知識內容。我們邀請各領域的專業人士擔任講者，演講主題結合語言學習、文化交流、生活新知等方面，期能帶來具啟發性與實用性的分享。無論您是剛開始學習英語，還是想在學術、職場或國際交流中更自信地表達，TELL Talks 都將為您提供多元且實用的學習資源！

⚠️ 名額有限，請確認能出席再報名！
📸 本活動將拍照或錄影作為中心推廣紀錄使用
🎁 本活動可累積雙語教育中心「英語學習活動護照」點數，請於現場掃描 QR Code 完成登錄",講座 (兩種身分皆適用),人文素養/語文/英文(202),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20265161_04&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20265791_06,【CARDO】0425_職引未來 x AI賦能啟航(職業工坊),"【職引未來 x AI賦能啟航】

活動亮點：
#上午場
邀請人力資源教練 Ralph 老師，
憑藉多年企業人資經驗，橫跨跨國製造與科技產業，帶領學員掌握履歷優化與面試準備技巧，並透過求職者與面試官的雙重視角，分析履歷與面試重點與實戰技巧。

#下午場
邀請前台灣知識庫 (TKB) 顧問經理、現任緯育 (TibaMe) 企業培訓處顧問李定丞Danial老師，由老師多年的HR經驗、以及對生成式AI的專業，帶著學生一步一步打造出自己的AI履歷修改助手、以及AI模擬面試教練。

註：上下午場皆報名者，將備有免費精美餐盒一份、並優先錄取。
註：由於下午場之工作坊將包含「應用AI進行履歷調整、精修」的內容，建議報名此場次的學員自行準備一份整理過的履歷及一種AI軟體(如：Gemini、ChatGPT等)，並攜帶個人筆電。本場次將不會提供任何上述設備
-----------------------------------------------------
*若臨時無法出席，可透過活動報名系統或填寫表單取消報名。
*表單連結:https://reurl.cc/RerZ3r
*三次無故缺席將被列入黑名單。報名且出席者可累積CARDO點數10點。
*活動開始後10分鐘不開放入場，請勿遲到。",工作坊 (適用非公務人員),活動總表,無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20265791_06&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20265791_06,【CARDO】0425_職引未來 x AI賦能啟航(職業工坊),"【職引未來 x AI賦能啟航】

活動亮點：
#上午場
邀請人力資源教練 Ralph 老師，
憑藉多年企業人資經驗，橫跨跨國製造與科技產業，帶領學員掌握履歷優化與面試準備技巧，並透過求職者與面試官的雙重視角，分析履歷與面試重點與實戰技巧。

#下午場
邀請前台灣知識庫 (TKB) 顧問經理、現任緯育 (TibaMe) 企業培訓處顧問李定丞Danial老師，由老師多年的HR經驗、以及對生成式AI的專業，帶著學生一步一步打造出自己的AI履歷修改助手、以及AI模擬面試教練。

註：上下午場皆報名者，將備有免費精美餐盒一份、並優先錄取。
註：由於下午場之工作坊將包含「應用AI進行履歷調整、精修」的內容，建議報名此場次的學員自行準備一份整理過的履歷及一種AI軟體(如：Gemini、ChatGPT等)，並攜帶個人筆電。本場次將不會提供任何上述設備
-----------------------------------------------------
*若臨時無法出席，可透過活動報名系統或填寫表單取消報名。
*表單連結:https://reurl.cc/RerZ3r
*三次無故缺席將被列入黑名單。報名且出席者可累積CARDO點數10點。
*活動開始後10分鐘不開放入場，請勿遲到。",工作坊 (適用非公務人員),活動總表,無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20265791_06&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2026M100_05,✨免費英語口說練習🔦CBE English Corner｜雙語教育中心英語小聚,"🔦CBE English Corner｜雙語教育中心英語小聚
—⟢✦ Speak, connect, and explore—English through creative activities. ✦⟢—

由雙語教育中心規劃辦理之英語小聚活動，透過受培訓之帶領員設計的趣味任務與互動環節，引導學生在輕鬆自在的氛圍中以全英語進行交流！活動結合創意活動、小組討論與即時互動，讓參與者在邊吃邊聊的過程中，自然開口說英語，提升口語表達與跨文化溝通能力！

✨英語小聚精華影片：https://cbe.ntu.edu.tw/pages/13/subpages/2

😎報名資格
須為臺大在學生，任何英語程度皆歡迎！

🎁CBE英語小聚好康
1.活動提供美味餐盒
2.全程參與可獲英語學習護照點數7點 (官網說明：https://cbe.ntu.edu.tw/archives/59)

📍活動日期： 見下方各場次

📍場次主題： ★★★定期更新，見下方各場次

📍活動時間： 12:20 - 13:10

📍活動地點： 雙語教育中心辦公室（敬賢樓523室）

=================
📍注意事項：
1. 以雙語教育中心寄出之「活動報名成功通知信」為準。

2. 英語學習護照點數未於當天集點完成、未完整參加全程，則不予採計。

3. 如臨時不克出席，請務必最晚於活動前一週（7天）至【臺大活動報名系統】自行取消，以利候補同學報名、避免學習資源與餐盒的浪費。若您未取消並無故缺席，將影響您後續參加本系列活動之權利。

4. 本活動將進行拍照、錄影及錄音，相關影像資料可能用於活動紀錄、成果展示、宣傳或教育推廣（如網站、社群媒體、簡報等）；如不同意者，請勿報名本次活動。",工作坊 (適用非公務人員),活動總表,https://cbe.ntu.edu.tw/events/294,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=2026M100_05&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2026M100_05,✨免費英語口說練習🔦CBE English Corner｜雙語教育中心英語小聚,"🔦CBE English Corner｜雙語教育中心英語小聚
—⟢✦ Speak, connect, and explore—English through creative activities. ✦⟢—

由雙語教育中心規劃辦理之英語小聚活動，透過受培訓之帶領員設計的趣味任務與互動環節，引導學生在輕鬆自在的氛圍中以全英語進行交流！活動結合創意活動、小組討論與即時互動，讓參與者在邊吃邊聊的過程中，自然開口說英語，提升口語表達與跨文化溝通能力！

✨英語小聚精華影片：https://cbe.ntu.edu.tw/pages/13/subpages/2

😎報名資格
須為臺大在學生，任何英語程度皆歡迎！

🎁CBE英語小聚好康
1.活動提供美味餐盒
2.全程參與可獲英語學習護照點數7點 (官網說明：https://cbe.ntu.edu.tw/archives/59)

📍活動日期： 見下方各場次

📍場次主題： ★★★定期更新，見下方各場次

📍活動時間： 12:20 - 13:10

📍活動地點： 雙語教育中心辦公室（敬賢樓523室）

=================
📍注意事項：
1. 以雙語教育中心寄出之「活動報名成功通知信」為準。

2. 英語學習護照點數未於當天集點完成、未完整參加全程，則不予採計。

3. 如臨時不克出席，請務必最晚於活動前一週（7天）至【臺大活動報名系統】自行取消，以利候補同學報名、避免學習資源與餐盒的浪費。若您未取消並無故缺席，將影響您後續參加本系列活動之權利。

4. 本活動將進行拍照、錄影及錄音，相關影像資料可能用於活動紀錄、成果展示、宣傳或教育推廣（如網站、社群媒體、簡報等）；如不同意者，請勿報名本次活動。",工作坊 (適用非公務人員),活動總表,https://cbe.ntu.edu.tw/events/294,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=2026M100_05&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2026M100_05,✨免費英語口說練習🔦CBE English Corner｜雙語教育中心英語小聚,"🔦CBE English Corner｜雙語教育中心英語小聚
—⟢✦ Speak, connect, and explore—English through creative activities. ✦⟢—

由雙語教育中心規劃辦理之英語小聚活動，透過受培訓之帶領員設計的趣味任務與互動環節，引導學生在輕鬆自在的氛圍中以全英語進行交流！活動結合創意活動、小組討論與即時互動，讓參與者在邊吃邊聊的過程中，自然開口說英語，提升口語表達與跨文化溝通能力！

✨英語小聚精華影片：https://cbe.ntu.edu.tw/pages/13/subpages/2

😎報名資格
須為臺大在學生，任何英語程度皆歡迎！

🎁CBE英語小聚好康
1.活動提供美味餐盒
2.全程參與可獲英語學習護照點數7點 (官網說明：https://cbe.ntu.edu.tw/archives/59)

📍活動日期： 見下方各場次

📍場次主題： ★★★定期更新，見下方各場次

📍活動時間： 12:20 - 13:10

📍活動地點： 雙語教育中心辦公室（敬賢樓523室）

=================
📍注意事項：
1. 以雙語教育中心寄出之「活動報名成功通知信」為準。

2. 英語學習護照點數未於當天集點完成、未完整參加全程，則不予採計。

3. 如臨時不克出席，請務必最晚於活動前一週（7天）至【臺大活動報名系統】自行取消，以利候補同學報名、避免學習資源與餐盒的浪費。若您未取消並無故缺席，將影響您後續參加本系列活動之權利。

4. 本活動將進行拍照、錄影及錄音，相關影像資料可能用於活動紀錄、成果展示、宣傳或教育推廣（如網站、社群媒體、簡報等）；如不同意者，請勿報名本次活動。",工作坊 (適用非公務人員),活動總表,https://cbe.ntu.edu.tw/events/294,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=2026M100_05&sesID=3
